Q19.2_Page Submit,QID90,response_time,Timing - Page Submit,"{""ImportId"":""QID91_PAGE_SUBMIT""}",8.905,5.269,5.07,9.323,11.683,13.639,6.817,13.223,10.652,6.126,65.63,12.677,7.67,3.813,11.594,10.32,13.339,4.922,81.281,12.752,13.974,10.429,17.855,13.54,24.875,21.052,5.082,14.475,20.149,8.489
Q79#1_1,QID79#1,1,In the question below you will be asked about the two robots. In each question the left column re... - Click to write Column 1 - Fake - Natrual,"{""ImportId"":""QID79#1_1""}",3,1,3,5,1,,2,1,1,1,1,,3,,,1,,4,1,,1,,4,,,,3,5,3,1
Q79#2_1,QID79#2,1,In the question below you will be asked about the two robots. In each question the left column re... - Click to write Column 2 - Fake - Natrual,"{""ImportId"":""QID79#2_1""}",4,5,3,2,5,,2,5,5,2,5,,3,,,5,,3,5,,2,,3,,,,3,,3,4
Q20.2#1_1,GODSPEED1,1,Please rate your impression of the robot on these scales: - blue robot - Fake - Natrual,"{""ImportId"":""QID80#1_1""}",3,5,4,5,4,1,2,4,1,1,2,2,2,3,4,2,3,3,4,4,1,4,1,1,3,4,3,3,3,3
Q20.2#1_2,GODSPEED1,2,Please rate your impression of the robot on these scales: - blue robot - Machinlike - Humnalike,"{""ImportId"":""QID80#1_2""}",2,5,2,1,3,1,2,1,1,1,2,2,2,4,4,1,4,3,3,2,1,4,1,1,3,2,1,1,1,3
Q20.2#1_3,GODSPEED1,3,Please rate your impression of the robot on these scales: - blue robot - Unconscious - Conscious,"{""ImportId"":""QID80#1_3""}",3,3,3,3,3,1,4,3,1,1,1,3,2,4,4,1,3,4,3,5,1,3,3,1,3,4,5,3,3,4
Q20.2#1_4,GODSPEED1,4,Please rate your impression of the robot on these scales: - blue robot - Artificial - Lifelike,"{""ImportId"":""QID80#1_4""}",4,4,2,5,3,1,2,2,1,1,2,3,2,3,4,1,3,5,3,2,1,4,1,1,3,4,4,1,1,5
Q20.2#1_5,GODSPEED1,5,Please rate your impression of the robot on these scales: - blue robot - Moving rigidly - Moving elegantly,"{""ImportId"":""QID80#1_5""}",3,1,3,4,3,2,2,1,1,1,2,2,2,3,2,4,4,4,3,1,1,3,1,1,3,4,1,2,2,2
Q20.2#1_6,GODSPEED1,6,Please rate your impression of the robot on these scales: - blue robot - Dead - Alive,"{""ImportId"":""QID80#1_6""}",2,4,3,4,4,3,2,3,1,1,3,2,1,3,3,1,4,3,3,1,1,4,2,1,3,4,5,3,3,3
Q20.2#1_7,GODSPEED1,7,Please rate your impression of the robot on these scales: - blue robot - Stagnant - Lively,"{""ImportId"":""QID80#1_7""}",2,4,3,2,3,3,3,4,2,1,3,3,2,3,3,2,4,4,4,4,1,4,1,2,4,4,3,2,3,3
Q20.2#1_8,GODSPEED1,8,Please rate your impression of the robot on these scales: - blue robot - Mechanical - Organic,"{""ImportId"":""QID80#1_8""}",3,4,2,1,3,1,2,1,1,1,1,3,1,2,2,1,3,4,3,1,1,3,1,1,3,3,2,1,1,3
Q20.2#1_9,GODSPEED1,9,Please rate your impression of the robot on these scales: - blue robot - Artificial - Lifelike,"{""ImportId"":""QID80#1_9""}",4,5,3,1,3,1,2,2,1,1,2,2,2,3,3,1,4,3,3,3,1,4,1,1,3,4,4,1,1,2
Q20.2#1_10,GODSPEED1,10,Please rate your impression of the robot on these scales: - blue robot - Inert - Interactive,"{""ImportId"":""QID80#1_10""}",3,5,3,4,3,3,4,5,5,3,3,3,2,3,3,4,4,4,3,5,1,4,4,4,4,4,3,4,4,3
Q20.2#1_11,GODSPEED1,11,Please rate your impression of the robot on these scales: - blue robot - Apathetic - Responsive,"{""ImportId"":""QID80#1_11""}",3,5,4,5,4,4,4,3,5,4,3,3,3,3,4,4,3,5,4,4,1,3,3,4,3,5,5,4,3,5
Q20.2#1_12,GODSPEED1,12,Please rate your impression of the robot on these scales: - blue robot - Dislike - Like,"{""ImportId"":""QID80#1_12""}",2,5,4,4,4,4,2,2,3,3,5,3,3,3,4,1,4,4,4,5,1,5,3,1,4,4,5,3,3,3
Q20.2#1_13,GODSPEED1,13,Please rate your impression of the robot on these scales: - blue robot - Unfriendly - Friendly,"{""ImportId"":""QID80#1_13""}",4,5,3,4,3,3,4,4,3,2,4,3,3,4,4,4,4,3,5,4,2,5,1,1,4,4,5,4,3,5
Q20.2#1_14,GODSPEED1,14,Please rate your impression of the robot on these scales: - blue robot - Unkind - Kind,"{""ImportId"":""QID80#1_14""}",3,5,3,5,3,3,4,3,3,2,3,3,3,3,3,3,4,3,4,4,3,4,5,1,3,4,5,4,3,5
Q20.2#1_15,GODSPEED1,15,Please rate your impression of the robot on these scales: - blue robot - Unpleasant - Pleasant,"{""ImportId"":""QID80#1_15""}",2,5,4,5,3,4,4,4,1,3,4,3,3,3,4,3,3,3,4,4,3,4,3,1,4,4,5,4,4,4
Q20.2#1_16,GODSPEED1,16,Please rate your impression of the robot on these scales: - blue robot - Awful - Nice,"{""ImportId"":""QID80#1_16""}",2,5,3,5,3,3,4,5,3,3,5,3,3,3,3,3,4,4,3,4,3,4,4,1,3,4,5,4,3,5
Q20.2#1_17,GODSPEED1,17,Please rate your impression of the robot on these scales: - blue robot - Incompetent - Competent,"{""ImportId"":""QID80#1_17""}",4,5,4,4,4,5,3,4,5,2,5,4,5,3,4,1,4,4,4,5,5,4,4,2,3,4,5,3,4,4
Q20.2#1_18,GODSPEED1,18,Please rate your impression of the robot on these scales: - blue robot - Ignorant - Knowledgeable,"{""ImportId"":""QID80#1_18""}",3,4,4,4,4,4,2,3,3,3,3,4,5,3,4,1,4,4,4,4,4,5,3,1,3,4,5,4,3,5
Q20.2#1_19,GODSPEED1,19,Please rate your impression of the robot on these scales: - blue robot - Irresponsible - Responsible,"{""ImportId"":""QID80#1_19""}",3,5,4,3,3,4,3,3,4,3,4,3,4,3,3,3,4,3,4,2,3,5,3,3,3,4,5,3,3,2
Q20.2#1_20,GODSPEED1,20,Please rate your impression of the robot on these scales: - blue robot - Unintelligent - Intelligent,"{""ImportId"":""QID80#1_20""}",2,5,4,4,4,5,3,3,5,2,4,3,5,3,4,1,5,3,4,5,4,5,4,1,3,4,5,3,4,4
Q20.2#1_21,GODSPEED1,21,Please rate your impression of the robot on these scales: - blue robot - Foolish - Sensible,"{""ImportId"":""QID80#1_21""}",3,5,4,3,4,3,3,3,3,3,5,3,5,3,4,1,4,3,4,4,3,5,3,3,3,4,5,4,3,2
Q20.2#1_22,GODSPEED1,22,Please rate your impression of the robot on these scales: - blue robot - Anxious - Relaxed,"{""ImportId"":""QID80#1_22""}",4,4,4,5,3,3,4,5,3,2,5,3,4,4,3,3,3,4,4,2,3,5,5,5,3,4,4,4,3,3
Q20.2#1_23,GODSPEED1,23,Please rate your impression of the robot on these scales: - blue robot - Agitated - Calm,"{""ImportId"":""QID80#1_23""}",3,4,3,5,3,4,4,5,5,2,5,3,4,4,4,5,3,5,5,2,3,4,5,5,3,4,5,4,4,5
Q20.2#1_24,GODSPEED1,24,Please rate your impression of the robot on these scales: - blue robot - Quiescent - Surprised,"{""ImportId"":""QID80#1_24""}",2,3,3,2,3,2,2,3,1,2,3,2,3,2,2,1,2,4,2,3,3,3,1,1,3,3,1,2,3,3
Q20.2#2_1,GODSPEED2,1,Please rate your impression of the robot on these scales: - red robot - Fake - Natrual,"{""ImportId"":""QID80#2_1""}",3,2,4,1,2,1,2,3,3,1,2,4,3,3,2,1,4,5,2,1,3,4,1,1,1,2,2,2,3,1
Q20.2#2_2,GODSPEED2,2,Please rate your impression of the robot on these scales: - red robot - Machinlike - Humnalike,"{""ImportId"":""QID80#2_2""}",3,2,2,1,1,1,2,1,3,1,2,4,2,3,2,1,5,3,1,1,3,4,1,1,1,1,1,1,1,1
Q20.2#2_3,GODSPEED2,3,Please rate your impression of the robot on these scales: - red robot - Unconscious - Conscious,"{""ImportId"":""QID80#2_3""}",3,3,3,2,2,1,4,3,1,1,1,3,3,3,2,1,3,4,2,2,4,3,3,1,2,3,4,3,3,1
Q20.2#2_4,GODSPEED2,4,Please rate your impression of the robot on these scales: - red robot - Artificial - Lifelike,"{""ImportId"":""QID80#2_4""}",2,3,2,5,3,1,2,1,1,1,2,3,2,3,2,1,4,4,1,2,2,3,1,1,3,3,3,1,1,1
Q20.2#2_5,GODSPEED2,5,Please rate your impression of the robot on these scales: - red robot - Moving rigidly - Moving elegantly,"{""ImportId"":""QID80#2_5""}",3,1,3,1,1,1,2,1,1,1,2,2,3,4,2,1,3,2,3,1,4,3,1,1,2,2,1,1,2,1
Q20.2#2_6,GODSPEED2,6,Please rate your impression of the robot on these scales: - red robot - Dead - Alive,"{""ImportId"":""QID80#2_6""}",4,3,3,4,4,3,2,3,1,1,3,2,1,3,2,1,4,3,3,1,1,3,2,1,3,4,5,3,3,2
Q20.2#2_7,GODSPEED2,7,Please rate your impression of the robot on these scales: - red robot - Stagnant - Lively,"{""ImportId"":""QID80#2_7""}",4,3,3,1,3,3,3,4,2,1,3,4,3,3,3,2,4,4,2,2,2,3,1,2,2,3,3,3,3,1
Q20.2#2_8,GODSPEED2,8,Please rate your impression of the robot on these scales: - red robot - Mechanical - Organic,"{""ImportId"":""QID80#2_8""}",3,3,2,1,2,1,2,1,1,1,1,3,1,2,2,1,3,5,2,1,2,2,1,1,2,2,2,1,1,2
Q20.2#2_9,GODSPEED2,9,Please rate your impression of the robot on these scales: - red robot - Artificial - Lifelike,"{""ImportId"":""QID80#2_9""}",2,4,3,1,2,1,2,1,1,1,2,2,1,3,3,1,4,4,3,4,2,3,1,1,3,3,4,1,1,3
Q20.2#2_10,GODSPEED2,10,Please rate your impression of the robot on these scales: - red robot - Inert - Interactive,"{""ImportId"":""QID80#2_10""}",2,5,3,3,3,3,4,4,5,3,3,3,4,3,3,4,4,3,3,3,4,4,4,4,2,4,3,4,4,2
Q20.2#2_11,GODSPEED2,11,Please rate your impression of the robot on these scales: - red robot - Apathetic - Responsive,"{""ImportId"":""QID80#2_11""}",4,5,4,4,4,4,4,2,4,4,3,3,4,3,4,4,3,3,2,1,3,3,3,4,3,5,5,4,3,2
Q20.2#2_12,GODSPEED2,12,Please rate your impression of the robot on these scales: - red robot - Dislike - Like,"{""ImportId"":""QID80#2_12""}",3,5,3,2,4,2,2,1,3,2,4,3,3,3,3,1,4,4,2,2,4,4,3,1,2,3,5,3,3,3
Q20.2#2_13,GODSPEED2,13,Please rate your impression of the robot on these scales: - red robot - Unfriendly - Friendly,"{""ImportId"":""QID80#2_13""}",3,5,3,3,3,3,4,4,3,2,4,4,4,4,4,4,4,4,2,4,3,4,1,1,2,3,5,4,3,3
Q20.2#2_14,GODSPEED2,14,Please rate your impression of the robot on these scales: - red robot - Unkind - Kind,"{""ImportId"":""QID80#2_14""}",2,5,3,5,3,3,4,3,3,2,3,3,3,3,3,3,3,4,2,1,3,4,5,1,2,3,5,4,3,3
Q20.2#2_15,GODSPEED2,15,Please rate your impression of the robot on these scales: - red robot - Unpleasant - Pleasant,"{""ImportId"":""QID80#2_15""}",4,5,4,5,3,4,4,3,1,3,4,3,3,3,4,3,4,3,2,2,3,4,3,1,2,3,5,4,4,3
Q20.2#2_16,GODSPEED2,16,Please rate your impression of the robot on these scales: - red robot - Awful - Nice,"{""ImportId"":""QID80#2_16""}",4,5,3,5,3,3,4,4,3,3,5,3,3,3,3,3,4,3,3,1,3,4,4,1,3,3,5,4,3,3
Q20.2#2_17,GODSPEED2,17,Please rate your impression of the robot on these scales: - red robot - Incompetent - Competent,"{""ImportId"":""QID80#2_17""}",3,4,3,2,3,1,3,4,5,2,3,3,2,3,3,2,4,3,4,1,1,3,1,2,3,2,4,4,4,2
Q20.2#2_18,GODSPEED2,18,Please rate your impression of the robot on these scales: - red robot - Ignorant - Knowledgeable,"{""ImportId"":""QID80#2_18""}",2,3,3,3,3,2,2,3,3,3,3,3,2,3,3,1,3,3,4,2,2,4,3,1,3,2,4,4,3,2
Q20.2#2_19,GODSPEED2,19,Please rate your impression of the robot on these scales: - red robot - Irresponsible - Responsible,"{""ImportId"":""QID80#2_19""}",2,5,3,3,3,2,3,3,4,3,4,3,3,3,3,3,4,4,4,1,3,5,3,3,3,3,5,4,3,2
Q20.2#2_20,GODSPEED2,20,Please rate your impression of the robot on these scales: - red robot - Unintelligent - Intelligent,"{""ImportId"":""QID80#2_20""}",3,4,3,3,3,1,3,2,5,2,3,3,2,3,3,1,4,5,4,1,2,4,2,1,3,3,5,4,4,2
Q20.2#2_21,GODSPEED2,21,Please rate your impression of the robot on these scales: - red robot - Foolish - Sensible,"{""ImportId"":""QID80#2_21""}",3,5,3,2,2,2,3,3,3,3,4,4,2,3,3,2,3,4,4,2,3,5,3,3,3,2,5,4,3,1
Q20.2#2_22,GODSPEED2,22,Please rate your impression of the robot on these scales: - red robot - Anxious - Relaxed,"{""ImportId"":""QID80#2_22""}",4,4,4,5,2,3,4,5,3,2,5,4,3,4,3,3,4,3,4,1,3,5,5,5,2,3,4,4,3,3
Q20.2#2_23,GODSPEED2,23,Please rate your impression of the robot on these scales: - red robot - Agitated - Calm,"{""ImportId"":""QID80#2_23""}",3,4,3,5,3,4,4,5,5,2,5,4,2,4,4,5,4,4,5,1,2,3,5,5,3,2,5,4,4,2
Q20.2#2_24,GODSPEED2,24,Please rate your impression of the robot on these scales: - red robot - Quiescent - Surprised,"{""ImportId"":""QID80#2_24""}",2,3,3,1,3,2,2,3,1,2,3,2,4,2,2,1,3,2,2,1,3,3,1,1,3,3,1,2,3,4
Q20.3_Page Submit,GODSPEED2,response_time,Timing - Page Submit,"{""ImportId"":""QID81_PAGE_SUBMIT""}",40.031,84.004,70.055,137.087,199.918,148.534,135.418,149.594,125.989,79.234,134.716,161.833,145.787,53.341,115.109,242.113,169.613,30.256,131.835,125.534,171.507,138.642,133.001,103.633,135.603,287.047,104.829,217.433,142.288,159.561
Q110,QID110,,Which robot would you prefer?,"{""ImportId"":""QID110""}",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5
Q111,QID111,"TEXT""}",Why do you prefer this robot?,"{""ImportId"":""QID111_TEXT""}",seems more fluent in terms of expression,I thought the blue one seemed more friendly and human-like. I also agreed with its answers more.,I agreed with it more.,This one is more logical,This one seemed to answer more correctly or in tune with what I thought was correct.,it was more correct in its ordering than the red one. ,It had more reasonable orderings. They would place the catch-all first most of the time and follow it up with individual scenarios. Otherwise they behaved virtually the same.,It seems friendlier and more natural whereas the red robot was more analytical but also more robotic.,he seems to answer more properly to the questions,I think that they listed things in a better more logical order.,"Blue's answers consistently made more sense to me; otherwise, I didn't notice much difference between the two robots",Blue seemed more intelligent and seemed to have a better understanding of the questions than the red robot.,I think it is more intelligent,They applied with more of my preferences.,I feel like the blue robot has more reasoning skills and seems more competent and intelligent compared to the red robot and that is why I prefer this over the other. I think they are both great though!,Red seemed to order most of the lists in a more logical manner. I think there were only two times where I preferred Blue's listing. Neither was really ideal though. ,The red robot seems more reliable and smarter.,more fluent,They arranged things the most logically to me and always stated this was their opinion.,The blue robot gave answers in more loigical and sensible order,"I preferred the ranking orders it provided. The red one, while showing slightly more expression, did not answer in the order I would prefer.",It had better answers and was slightly more humanistic,It seems more accurate.,"I prefer the color blue. Blue was slightly more accurate than red, I think. ",This robot seemed friendlier and less creepy.,Generally the blue robot was making better decisions.,I agree with that robot on the order of everything it was questioned about,I agreed with most of its ordering.,The blue robot seemed more logical to me.,The blue robot seemed to make better choices and over seemed more knowledgeable and friendly. 
survey_code,survey,"code""}",survey_code,"{""ImportId"":""survey_code""}",41328568,79607830,34560461,86817822,64044552,57582548,77336022,62117134,53278866,54568432,58072563,25851965,41421067,82930026,61494619,15970385,81286834,25480960,68396846,58560402,68443224,76595404,50278450,66566888,52649289,50377505,78258713,82086664,41277042,54877509
0,red_robot,deployment,side,,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right
0,red_robot,deployment,rationality,,half,half,half,half,half,half,half,half,half,half,half,half,half,half,half,half,half,half,half,half,half,half,half,half,half,half,half,half,half,half
0,blue_robot,deployment,side,,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left,left
0,blue_robot,deployment,rationality,,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational,rational
