,Rationality,Color,Side,Investments,Analyst,Jury,Bartender,Prefer,Gender,Education,Age,Userid,Interactions,Social_influence,Emotions,Extroversion,Agreeableness,Conscientiousness,Neuroticism,Openness,Anthropomorphism,Animacy,Likability,Intelligence,Safety,Agreement
105,0,0,1,2,2,0,2,2,0.0,4,49,R_2qC6c60BSzgGQSf,18.0,19.0,12.0,1.5,3.111111111111111,3.0,3.125,4.8,1.2,0.6666666666666665,1.6,1.2000000000000002,-0.6666666666666665,-0.14285714285714285
106,0,1,1,2,0,0,2,0,1.0,2,29,R_2roR87VV8m5pLel,11.0,17.0,8.0,1.125,3.333333333333333,3.888888888888889,2.25,3.3,-0.3999999999999999,-0.16666666666666652,-0.3999999999999999,0.19999999999999973,0.3333333333333335,0.14285714285714285
107,0,1,1,2,2,2,2,2,0.0,5,31,R_2s1oySXpuCCFaRv,19.0,15.0,7.0,3.5,3.6666666666666665,3.333333333333333,2.25,3.7,1.4,0.6666666666666665,-1.3999999999999995,-1.2000000000000002,-1.3333333333333335,0.14285714285714285
108,0,0,1,0,2,0,0,0,0.0,2,57,R_2sYixMN9SVTLcA7,11.0,12.0,6.0,2.375,4.888888888888889,4.888888888888889,2.125,3.4,-1.4,-1.3333333333333335,-0.7999999999999998,-0.6000000000000001,-1.3333333333333335,0.14285714285714285
109,0,1,1,1,0,0,1,0,1.0,2,29,R_2tF4OJF4gK3JZVu,9.0,12.0,10.0,2.25,4.888888888888889,5.0,1.0,4.9,-2.2,-0.833333333333333,0.0,1.0,-0.33333333333333304,-0.14285714285714285
110,0,1,1,2,2,2,0,2,1.0,4,32,R_2tfIMDE9f97DyNG,12.0,10.0,7.0,3.25,3.7777777777777777,4.333333333333333,2.5,4.0,-0.6000000000000001,-1.0,1.0,2.0,0.0,-0.14285714285714285
111,0,1,0,0,0,0,0,0,1.0,3,47,R_2tyuyotKVxR11zY,18.0,21.0,12.0,1.25,3.888888888888889,3.4444444444444446,1.375,3.4,-3.4000000000000004,-2.6666666666666665,-4.0,-3.0,-1.3333333333333335,0.0
112,0,1,1,0,0,0,2,0,0.0,4,22,R_2uDnYWvFHzdmYcg,11.0,16.0,3.0,3.625,3.6666666666666665,3.555555555555556,3.25,3.5,1.2000000000000002,1.333333333333333,2.0,2.0,2.0,0.14285714285714285
113,0,1,1,0,0,0,2,0,0.0,4,57,R_2uwAsudrSFwpJeY,12.0,18.0,9.0,2.375,4.5555555555555545,4.666666666666667,2.5,3.1,-0.7999999999999998,0.16666666666666652,-0.19999999999999973,1.4,-1.333333333333333,0.0
114,0,0,1,0,0,0,0,0,1.0,4,35,R_2w4EgoJ8AVydxdy,6.0,6.0,6.0,3.75,1.4444444444444444,5.0,1.0,3.9,-0.9999999999999998,-1.0,-0.6000000000000001,0.0,0.3333333333333335,0.14285714285714285
115,0,0,0,0,0,0,0,0,1.0,4,36,R_2woYgHLoP19JU5z,9.0,17.0,3.0,1.625,2.888888888888889,1.4444444444444444,3.25,4.1,0.40000000000000036,0.5,-0.5999999999999996,1.0,1.3333333333333335,0.14285714285714285
116,0,1,0,1,0,0,0,0,0.0,5,45,R_2wysRtK1vtsOTBS,9.0,12.0,8.0,3.0,3.7777777777777777,4.0,4.875,4.5,0.40000000000000013,1.0,1.2000000000000002,1.8000000000000003,1.333333333333333,0.0
117,0,1,1,0,0,2,2,0,0.0,7,27,R_2zCvbHbYlCmMVXg,11.0,12.0,8.0,3.25,3.7777777777777777,4.333333333333333,3.75,4.0,-2.4,-0.666666666666667,0.40000000000000036,0.0,0.0,0.14285714285714285
118,0,1,0,0,0,0,0,0,1.0,4,30,R_2zHIKMK1R8ciGzV,25.0,20.0,7.0,3.0,3.0,3.4444444444444446,3.125,3.2,1.7999999999999998,1.0000000000000004,-0.20000000000000018,-0.3999999999999999,1.333333333333333,0.0
119,0,1,1,0,0,0,1,0,0.0,4,34,R_2zMxolsSsInsbQR,21.0,19.0,10.0,1.375,2.888888888888889,3.888888888888889,4.875,3.6,0.0,1.1666666666666665,0.7999999999999998,1.7999999999999998,0.33333333333333304,0.7142857142857143
120,0,1,1,0,0,2,2,2,0.0,3,57,R_2zSfAEJ00Uxsl4h,21.0,24.0,12.0,3.0,4.0,4.333333333333333,2.75,2.8,-1.4,-1.9999999999999998,-1.7999999999999998,-2.0000000000000004,-2.333333333333333,0.14285714285714285
121,0,1,0,2,2,2,0,2,0.0,3,61,R_300Ek1u316Quoee,24.0,22.0,11.0,3.375,4.5555555555555545,5.0,1.125,4.5,0.0,-0.8333333333333335,-2.4000000000000004,0.0,-0.33333333333333304,-0.14285714285714285
122,0,1,1,0,0,0,2,0,0.0,5,28,R_300GCOduv0FGOye,20.0,16.0,10.0,3.375,3.2222222222222223,3.2222222222222223,2.875,3.1,0.20000000000000018,0.6666666666666665,-0.6000000000000001,-0.3999999999999999,-0.33333333333333304,0.0
123,0,0,1,0,0,0,0,0,1.0,2,38,R_30cqnT68XKtYGfh,8.0,10.0,4.0,2.0,4.111111111111111,4.0,2.5,4.6,1.0,0.0,0.20000000000000018,0.20000000000000018,-0.33333333333333304,0.42857142857142855
124,0,0,1,0,0,0,0,0,0.0,3,44,R_331FGbY7ZR6a82R,7.0,10.0,3.0,2.125,4.333333333333333,5.0,4.125,4.4,-0.8000000000000003,0.16666666666666652,0.5999999999999996,-0.6000000000000005,-1.6666666666666665,0.14285714285714285
125,0,0,0,2,2,2,2,2,0.0,4,23,R_3EF5lR4xxWJnZZ2,17.0,10.0,9.0,3.125,4.0,5.0,1.0,5.0,-1.0,-1.333333333333333,-0.40000000000000036,-1.4,-1.0000000000000004,0.0
126,0,1,1,0,0,0,0,0,1.0,4,23,R_3EzogPlirxRkXbb,15.0,14.0,10.0,3.625,2.4444444444444446,3.0,2.5,4.6,2.2,-0.5,0.7999999999999998,3.0000000000000004,-0.6666666666666665,0.42857142857142855
127,0,1,1,2,2,2,2,2,0.0,5,39,R_3FQIKv0EN3o3P8e,15.0,19.0,10.0,2.0,4.666666666666667,3.2222222222222223,2.0,2.3,1.0,-0.5,-1.6,0.20000000000000018,-0.3333333333333335,-0.7142857142857143
128,0,0,0,0,0,0,0,0,0.0,4,46,R_3GDGKv7ZdELNr7L,13.0,16.0,8.0,4.625,4.5555555555555545,3.2222222222222223,1.875,4.6,1.2000000000000002,1.833333333333333,-0.6000000000000001,0.0,0.0,0.14285714285714285
129,0,0,1,0,0,0,1,0,1.0,4,48,R_3GcxBtYrNi9kgJ8,10.0,14.0,6.0,1.25,3.0,2.333333333333333,3.875,2.7,1.4,1.3333333333333335,0.6000000000000001,-0.19999999999999973,1.3333333333333335,0.14285714285714285
130,0,0,0,0,0,0,2,0,1.0,7,27,R_3HAJwe97BFLVTVb,10.0,14.0,7.0,2.125,4.4444444444444455,4.333333333333333,3.625,3.3,-1.7999999999999998,-1.5,0.0,-0.20000000000000018,-0.3333333333333335,0.0
131,0,1,0,0,0,0,0,0,1.0,3,20,R_3HoWCE4m8ROAtSx,13.0,17.0,9.0,2.625,4.0,4.222222222222221,2.875,4.0,0.19999999999999973,0.5,0.6000000000000001,-0.20000000000000018,1.333333333333333,0.7142857142857143
132,0,0,1,0,0,0,0,0,1.0,4,28,R_3HqpRL6tYEk2uNR,12.0,16.0,8.0,1.75,2.555555555555556,3.555555555555556,5.0,3.9,-0.3999999999999999,0.16666666666666696,-1.0,0.7999999999999998,-0.33333333333333304,0.7142857142857143
133,0,1,0,2,2,2,2,2,0.0,5,39,R_3KMwnx4OgoxhNPx,20.0,17.0,7.0,3.5,2.888888888888889,2.888888888888889,3.375,3.4,0.8000000000000003,0.6666666666666665,-0.5999999999999996,-1.0,-0.6666666666666665,0.7142857142857143
134,0,0,0,0,0,0,0,0,0.0,7,67,R_3KYHqOykZeXwOHr,15.0,14.0,7.0,2.125,2.4444444444444446,2.1111111111111107,4.625,3.3,-1.6,-0.8333333333333335,0.0,0.0,0.0,-0.14285714285714285
135,0,1,1,1,1,0,1,1,1.0,2,25,R_3Kw7bWzDQs6wBUq,14.0,12.0,7.0,2.75,3.4444444444444446,3.0,4.5,3.9,-0.6000000000000001,-0.5,0.20000000000000018,-0.20000000000000018,0.0,-0.42857142857142855
136,0,0,1,0,0,0,0,0,1.0,4,32,R_3MDyFl7SXwGlfUi,10.0,20.0,13.0,3.0,2.888888888888889,5.0,1.125,3.2,0.19999999999999996,0.0,0.5999999999999996,1.4,2.0,0.7142857142857143
137,0,0,1,0,0,0,2,0,1.0,4,33,R_3MMeCz1JfujE5sV,12.0,13.0,5.0,3.5,3.6666666666666665,3.888888888888889,1.75,3.3,-0.20000000000000018,-0.5,-1.0,-1.2000000000000002,-1.0,0.7142857142857143
138,0,1,1,0,1,1,0,1,1.0,7,47,R_3MgKH3lPINAvjYX,9.0,9.0,7.0,3.625,4.777777777777779,4.888888888888889,1.75,4.8,1.4000000000000001,1.833333333333333,1.4,0.7999999999999998,0.33333333333333304,0.42857142857142855
139,0,1,1,2,2,2,0,2,1.0,3,44,R_3MnjJaiqjh1aenO,15.0,15.0,8.0,2.0,2.6666666666666665,3.4444444444444446,2.75,4.6,0.8,-0.16666666666666674,0.0,1.0,-1.3333333333333335,-0.7142857142857143
140,0,1,1,0,0,0,0,0,0.0,3,42,R_3MzCe5AkEs3KMfc,16.0,17.0,12.0,4.25,2.4444444444444446,4.333333333333333,1.875,3.0,1.4,1.166666666666667,1.4,-0.3999999999999999,2.0,0.14285714285714285
141,0,1,1,0,0,0,0,0,0.0,4,30,R_3NKXb0UamcoCm72,21.0,23.0,10.0,4.0,4.666666666666667,4.4444444444444455,3.25,4.2,-2.8,-2.5,-1.4,-0.20000000000000018,0.0,0.0
142,0,0,0,0,0,1,1,0,0.0,4,A43,R_3NQhwl9KFmBDxX6,6.0,5.0,4.0,2.75,5.0,5.0,1.125,5.0,4.0,2.8333333333333335,4.0,3.0,1.3333333333333335,0.14285714285714285
143,0,0,0,0,0,0,2,0,1.0,4,34,R_3O1yh3htxVr2aDv,13.0,19.0,10.0,2.25,2.1111111111111107,4.4444444444444455,1.125,4.3,0.5999999999999996,-0.16666666666666652,1.6,0.0,0.666666666666667,0.42857142857142855
144,0,1,1,2,0,2,0,2,1.0,4,26,R_3OcYnCy9uGF2RKj,12.0,14.0,8.0,1.5,3.6666666666666665,3.333333333333333,1.625,3.4,-1.7999999999999998,-0.16666666666666674,-1.5999999999999996,-1.8,-1.6666666666666665,0.14285714285714285
145,0,1,1,0,0,0,0,0,0.0,3,66,R_3OpsjP6ZUOjU2rq,21.0,21.0,12.0,2.875,4.4444444444444455,5.0,1.875,4.3,0.5999999999999996,1.666666666666667,1.1999999999999997,0.3999999999999999,1.0,0.14285714285714285
146,0,0,1,0,0,0,2,0,1.0,4,50,R_3Pk0voLMCEtGT7g,7.0,11.0,8.0,3.25,4.0,4.333333333333333,1.5,4.3,-0.6000000000000001,-1.6666666666666665,-0.3999999999999999,-0.19999999999999973,-0.666666666666667,0.14285714285714285
147,0,0,0,0,0,0,0,0,1.0,3,25,R_3QMNATNP9uEkBpb,14.0,13.0,11.0,2.0,4.222222222222221,3.0,1.5,3.7,-0.7999999999999998,0.16666666666666652,0.19999999999999973,0.3999999999999999,-1.0,0.7142857142857143
148,0,1,1,0,0,0,0,0,1.0,3,37,R_3eqKEjs7VzXVawY,10.0,8.0,8.0,1.875,3.111111111111111,4.333333333333333,3.125,3.4,1.4,0.8333333333333333,0.7999999999999998,0.0,-1.9999999999999998,0.7142857142857143
149,0,0,1,0,0,0,0,0,0.0,4,36,R_3fCXVmnNnuLqlTm,20.0,17.0,11.0,2.0,4.0,4.5555555555555545,3.375,3.2,0.19999999999999996,0.6666666666666667,2.2,2.8,2.333333333333333,0.42857142857142855
150,0,0,0,0,0,0,0,0,1.0,7,28,R_3hApZVcyLKjpPdP,17.0,12.0,6.0,3.875,3.333333333333333,4.5555555555555545,2.25,4.1,0.8,1.5,0.3999999999999999,1.6,0.0,0.14285714285714285
151,0,0,1,0,0,0,0,0,0.0,4,28,R_3ikAhEA2TLVrKlv,14.0,19.0,10.0,2.5,3.2222222222222223,3.7777777777777777,2.75,4.3,0.8000000000000003,-1.8333333333333333,0.19999999999999973,0.19999999999999973,-0.33333333333333304,0.14285714285714285
152,0,1,1,0,0,0,0,0,1.0,3,55,R_3ikDtLtAFe5x7wj,16.0,15.0,11.0,2.125,2.7777777777777777,4.4444444444444455,2.25,3.8,1.4,0.8333333333333335,0.3999999999999999,-0.3999999999999999,-0.3333333333333335,0.0
153,0,0,0,0,0,0,0,0,0.0,4,43,R_3j1E6JEXq5wRKUy,23.0,20.0,15.0,3.875,3.6666666666666665,4.888888888888889,2.375,2.7,0.19999999999999996,-0.8333333333333333,-1.7999999999999998,0.5999999999999999,0.6666666666666665,0.7142857142857143
154,0,1,1,0,0,0,2,2,0.0,2,51,R_3kAJpcDzachhyV6,10.0,11.0,8.0,2.75,4.5555555555555545,4.111111111111111,1.4285714285714286,4.7,2.4000000000000004,2.833333333333333,2.3999999999999995,3.0,1.6666666666666665,-0.14285714285714285
155,0,1,1,2,2,2,0,2,0.0,2,20,R_3n9s9eyPyL9y9Hl,12.0,18.0,13.0,3.875,4.333333333333333,4.5555555555555545,2.25,4.2,-1.4,-1.0,0.19999999999999973,-0.40000000000000036,0.3333333333333335,-0.42857142857142855
156,0,1,1,0,0,0,0,0,1.0,4,28,R_3nHGDtwRBniEjaC,8.0,7.0,3.0,2.25,3.888888888888889,3.7777777777777777,1.75,3.2,0.3999999999999999,-0.3333333333333335,0.3999999999999999,-0.20000000000000018,0.0,0.0
157,0,0,1,0,0,0,2,0,0.0,7,24,R_3nckSMIEpH7FAd9,16.0,17.0,7.0,1.875,3.4444444444444446,4.222222222222221,3.75,4.7,-1.4,-0.8333333333333335,0.0,0.3999999999999999,0.0,0.14285714285714285
158,0,0,0,0,0,0,2,0,1.0,4,33,R_3nqPgumfUAK8iBz,11.0,17.0,14.0,2.75,4.666666666666667,5.0,1.0,2.5,0.3999999999999999,1.0,0.8000000000000003,1.1999999999999997,1.0,0.42857142857142855
159,0,1,1,0,2,0,2,0,0.0,4,53,R_3oMhksXse1eVedr,15.0,16.0,14.0,2.75,3.333333333333333,4.333333333333333,4.25,2.7,-0.7999999999999998,-0.666666666666667,1.4,-0.3999999999999999,-0.6666666666666665,0.14285714285714285
160,0,0,1,0,0,0,0,0,1.0,3,23,R_3oyZMxNSCZTNGzn,16.0,15.0,10.0,2.625,3.7777777777777777,3.4444444444444446,2.875,3.2,2.4,1.333333333333333,1.4,1.6,0.6666666666666665,0.0
161,0,0,0,0,0,0,0,0,0.0,4,41,R_3p6cyDIFaTfwG4E,13.0,18.0,8.0,4.125,3.888888888888889,4.222222222222221,2.75,4.4,0.8,0.16666666666666652,-0.20000000000000018,0.8,-0.666666666666667,0.0
162,0,0,0,2,2,2,2,2,0.0,4,46,R_3q99AZAEXuWQqpU,15.0,19.0,10.0,3.625,3.6666666666666665,3.555555555555556,2.25,3.0,1.6,1.5,-1.6,-1.7999999999999998,-0.666666666666667,-0.14285714285714285
163,0,1,1,2,2,2,0,2,0.0,4,31,R_3qJyX3Cr5LjMqTi,11.0,18.0,8.0,3.125,3.6666666666666665,3.111111111111111,4.125,4.2,0.19999999999999973,0.16666666666666652,-0.40000000000000036,0.0,0.3333333333333335,-0.7142857142857143
164,0,1,1,0,0,0,1,0,0.0,3,36,R_3rOMknByCvQMgz8,14.0,17.0,12.0,2.0,2.4444444444444446,3.4444444444444446,2.125,3.3,-1.2000000000000002,-1.333333333333333,-1.4,-1.2000000000000002,-0.6666666666666665,0.7142857142857143
165,0,0,1,0,0,0,0,0,1.0,3,21,R_4THnWQAD1Hc0wfv,14.0,15.0,8.0,3.125,2.6666666666666665,2.7777777777777777,4.0,3.6,-0.7999999999999998,0.0,-1.0,0.3999999999999999,-1.0,0.7142857142857143
166,0,1,1,0,0,0,0,0,0.0,7,25,R_56XbZB0WKrhrsU9,20.0,18.0,9.0,3.5,2.888888888888889,3.4444444444444446,2.5,3.1,0.0,1.4999999999999998,-0.7999999999999998,-2.2,1.0,0.0
167,0,0,0,0,0,0,2,0,0.0,4,67,R_56ZZeg8hFjVZN2p,14.0,17.0,7.0,4.625,5.0,5.0,1.125,4.5,0.7999999999999998,-0.16666666666666652,-1.0,0.7999999999999998,0.3333333333333335,0.42857142857142855
168,0,0,1,0,1,0,1,1,1.0,4,32,R_5AveqRm6pYT5BYZ,10.0,10.0,7.0,2.875,3.2222222222222223,3.7777777777777777,2.125,4.0,-0.9999999999999998,-0.6666666666666663,0.3999999999999999,0.0,1.3333333333333333,0.7142857142857143
169,0,1,1,0,0,0,0,0,1.0,4,27,R_6JAWk8ZFVoKa9AR,19.0,20.0,11.0,2.875,3.0,2.7777777777777777,3.375,2.6,0.19999999999999973,-1.0,-1.2000000000000002,-0.6000000000000001,1.0,0.0
170,0,1,1,0,0,0,1,0,1.0,4,32,R_6i2AF6foMtFEqlP,15.0,16.0,10.0,1.0,2.555555555555556,3.7777777777777777,3.875,2.2,1.2000000000000002,0.3333333333333335,1.7999999999999998,0.8000000000000003,1.0,0.0
171,0,0,0,0,0,0,1,0,1.0,4,29,R_7OO0mpvGEPOjwA1,21.0,24.0,13.0,2.125,3.4444444444444446,2.888888888888889,2.5,2.0,-0.19999999999999996,-0.8333333333333333,0.0,-1.0,0.0,0.0
172,0,1,1,0,0,0,0,0,0.0,5,35,R_8v8b4QLpseJApvb,13.0,20.0,10.0,2.25,4.4444444444444455,4.333333333333333,4.5,4.7,-1.4000000000000004,-1.166666666666667,-1.0000000000000004,2.8,0.33333333333333304,0.14285714285714285
173,0,0,1,2,2,2,0,2,0.0,4,45,R_AAS7q0yOXp31llL,7.0,7.0,5.0,3.5,3.888888888888889,4.777777777777779,1.625,4.6,-0.3999999999999999,-0.6666666666666665,-0.3999999999999999,-0.7999999999999998,-0.6666666666666665,-0.42857142857142855
174,0,1,1,2,2,2,2,2,1.0,4,27,R_ANAKwnlIhgMPAFX,15.0,16.0,5.0,2.75,3.888888888888889,4.111111111111111,2.375,3.5,-0.8000000000000003,-0.3333333333333335,-1.0,-0.19999999999999973,-0.6666666666666665,-0.42857142857142855
175,0,0,0,0,0,0,0,0,0.0,2,54,R_AvNfhwYOMhPh9bb,19.0,21.0,11.0,4.25,4.5555555555555545,4.333333333333333,1.875,3.8,2.4,1.1666666666666665,1.6,2.4,2.0,0.0
176,0,0,0,0,0,0,0,0,0.0,2,55,R_BrGr7GRYw6ajebT,13.0,10.0,6.0,3.75,4.222222222222221,4.222222222222221,1.625,3.0,2.2,0.6666666666666665,0.7999999999999998,1.2000000000000002,0.6666666666666665,0.7142857142857143
177,0,0,0,0,0,0,0,0,1.0,2,35,R_BsjI1PJjk3inFlv,20.0,19.0,12.0,2.0,3.7777777777777777,4.222222222222221,2.5,2.1,1.2000000000000002,1.0,0.7999999999999998,2.0,1.0,0.0
178,0,1,0,1,0,1,0,1,0.0,4,24,R_C2j5nxL19u2Iqhr,14.0,15.0,10.0,1.25,4.333333333333333,2.555555555555556,4.5,4.3,-1.0,-1.3333333333333333,0.0,2.0,0.0,-0.42857142857142855
179,0,1,1,0,0,0,0,0,1.0,3,32,R_C3mLGEwSVxe77ah,8.0,11.0,5.0,1.0,3.7777777777777777,3.7777777777777777,1.75,4.2,1.4,0.0,-0.5999999999999996,-0.3999999999999999,0.666666666666667,0.42857142857142855
180,0,1,1,2,2,2,0,2,0.0,4,61,R_CeMHVvP4hKxSBAR,18.0,17.0,9.0,3.125,3.2222222222222223,3.111111111111111,2.875,3.1,0.0,-0.5,1.2000000000000002,-0.7999999999999998,0.3333333333333335,-0.14285714285714285
181,0,0,1,0,0,0,0,0,1.0,7,31,R_DDaYPG5Vn5sJ1i9,24.0,19.0,11.0,2.125,3.0,2.888888888888889,3.25,2.5,0.6000000000000001,0.16666666666666652,-0.7999999999999998,0.3999999999999999,1.0,0.7142857142857143
182,0,0,1,0,0,0,0,0,0.0,5,42,R_ODaX0gncU1PLDBT,18.0,17.0,12.0,2.75,4.0,4.0,2.875,3.5,1.8000000000000003,0.6666666666666665,0.6000000000000001,0.5999999999999996,0.33333333333333304,0.7142857142857143
183,0,1,0,1,1,1,0,1,0.0,4,28,R_PXqK4JQtkFusJON,23.0,15.0,15.0,1.125,2.6666666666666665,3.888888888888889,5.0,1.1,0.8,0.8333333333333333,1.7999999999999998,-0.40000000000000013,-0.6666666666666665,-0.14285714285714285
184,0,1,1,2,2,0,0,2,1.0,4,25,R_QmjGdHp6NbDLv8t,9.0,10.0,7.0,4.125,4.333333333333333,4.111111111111111,1.5,3.1,1.6,0.16666666666666696,-0.7999999999999998,0.6000000000000001,-0.6666666666666665,-0.14285714285714285
185,0,0,1,0,0,0,1,0,0.0,4,46,R_RRlHbrztiJMP3vb,6.0,7.0,3.0,3.75,4.777777777777779,4.111111111111111,3.125,4.9,-0.19999999999999973,-0.8333333333333333,0.7999999999999998,2.6,-0.666666666666667,0.42857142857142855
186,0,1,1,1,1,0,0,0,0.0,7,55,R_RrTZMGSNBCHCiQ1,9.0,16.0,8.0,4.5,4.333333333333333,3.7777777777777777,1.75,3.9,0.3999999999999999,0.3333333333333335,1.2000000000000002,1.2000000000000002,0.0,-0.42857142857142855
187,0,0,1,2,2,2,2,2,1.0,4,36,R_T75BYgrTMmWEN69,18.0,10.0,11.0,5.0,4.888888888888889,5.0,1.0,4.9,1.6,1.0,0.7999999999999998,1.9999999999999998,0.33333333333333304,0.14285714285714285
188,0,0,1,2,2,2,0,0,0.0,3,27,R_TouA7W3gcR3lNId,22.0,16.0,12.0,2.25,4.222222222222221,3.333333333333333,4.0,3.8,0.3999999999999999,0.16666666666666652,-0.7999999999999998,1.4,0.666666666666667,-0.14285714285714285
189,0,0,0,2,2,0,0,2,0.0,4,56,R_U9InYLhrMqCR8WZ,11.0,13.0,11.0,3.75,3.888888888888889,4.111111111111111,1.625,4.5,-1.7999999999999998,-1.3333333333333335,-0.7999999999999998,1.2000000000000002,-0.666666666666667,-0.14285714285714285
190,0,1,1,0,0,0,0,0,0.0,7,36,R_UH1UoxCHytvy20p,9.0,12.0,6.0,3.0,4.5555555555555545,4.5555555555555545,1.375,3.3,2.0,2.166666666666667,2.0,1.0,1.0,0.42857142857142855
191,0,1,1,0,0,2,0,0,1.0,4,24,R_UflHBCi9E6OVrfX,10.0,12.0,7.0,2.125,4.0,3.555555555555556,2.0,4.5,-1.7999999999999998,-1.1666666666666663,0.40000000000000036,0.20000000000000018,-0.666666666666667,-0.42857142857142855
192,0,0,1,0,0,0,0,0,0.0,4,40,R_VVhEv2hbmXi3LJn,10.0,11.0,6.0,4.25,2.6666666666666665,4.0,3.0,4.3,0.7999999999999998,0.6666666666666665,0.40000000000000036,-1.2000000000000002,0.0,0.0
193,0,1,0,0,0,1,1,0,0.0,2,22,R_WcfFc9CgMFV1b7r,9.0,11.0,3.0,1.75,3.333333333333333,4.111111111111111,4.0,3.7,0.6000000000000001,1.666666666666667,2.0,-0.20000000000000018,0.0,0.14285714285714285
194,0,0,0,0,0,2,2,0,0.0,4,48,R_WqZ53xIy1Ft7BW9,9.0,18.0,13.0,3.125,3.2222222222222223,3.555555555555556,3.0,4.6,-2.8,-0.8333333333333335,0.0,-0.7999999999999998,0.0,0.14285714285714285
195,0,1,0,2,0,2,0,0,0.0,2,47,R_WxEWtmq3e1wY4OR,7.0,9.0,5.0,3.375,4.333333333333333,4.5555555555555545,2.25,3.7,-0.19999999999999973,-0.5,2.4,-0.20000000000000018,0.0,-0.14285714285714285
196,0,1,0,0,0,0,1,0,0.0,2,39,R_XGLJSIILpp2KKm5,14.0,19.0,12.0,2.0,3.555555555555556,3.7777777777777777,2.5,3.4,0.0,-0.3333333333333335,-0.5999999999999996,0.5999999999999996,-0.33333333333333304,0.42857142857142855
197,0,0,0,0,0,0,1,0,0.0,3,26,R_YSNT9LVO0KnGBa1,15.0,11.0,7.0,1.625,4.0,3.0,4.625,4.0,2.0,0.5,0.7999999999999998,2.4,0.33333333333333304,0.14285714285714285
198,0,1,0,0,0,0,0,0,1.0,3,62,R_YXMLpifjCZ9ZWPn,7.0,18.0,10.0,3.875,4.777777777777779,4.888888888888889,1.0,4.7,0.20000000000000018,-0.16666666666666696,0.0,0.20000000000000018,0.0,0.0
199,0,1,0,0,0,0,0,0,1.0,4,27,R_Z2XXgyg1IendrG1,15.0,12.0,8.0,3.125,3.555555555555556,3.7777777777777777,2.125,3.4,0.6000000000000001,0.33333333333333304,-0.5999999999999996,-0.3999999999999999,0.33333333333333304,0.0
200,0,0,1,2,0,0,2,2,0.0,3,31,R_ZI57cWJ8QY8k0oN,10.0,21.0,8.0,4.125,5.0,3.4444444444444446,1.0,4.7,-0.8,0.5,1.5999999999999999,1.4000000000000001,1.0,0.7142857142857143
201,0,0,0,0,0,0,1,0,1.0,3,65,R_ZjEJrMQM20xXIoF,9.0,12.0,9.0,3.25,3.111111111111111,4.222222222222221,2.625,3.7,1.2000000000000002,0.5,0.5999999999999996,0.0,-1.0,0.7142857142857143
202,0,1,0,0,0,0,0,0,0.0,4,23,R_a5Hnea4UrFKqhLb,19.0,17.0,11.0,3.75,2.888888888888889,4.5555555555555545,4.875,4.7,-0.6000000000000001,-1.0,-0.20000000000000018,0.20000000000000018,-0.6666666666666665,0.42857142857142855
203,0,0,0,2,2,0,0,0,3.0,7,27,R_bQKaMO6AclS4YMN,21.0,19.0,7.0,3.375,3.2222222222222223,2.555555555555556,2.875,3.1,2.6,1.9999999999999998,-0.40000000000000036,0.7999999999999998,-0.33333333333333304,-0.14285714285714285
204,0,0,1,0,0,0,0,0,0.0,2,46,R_bvxDNT0B8LUyW5P,21.0,18.0,12.0,2.0,3.2222222222222223,3.333333333333333,4.0,2.3,1.0,0.5,0.0,0.20000000000000018,0.0,0.14285714285714285
205,0,1,1,0,0,0,1,0,1.0,8,47,R_czKefMsMLNWTkv7,12.0,17.0,9.0,1.875,3.333333333333333,2.888888888888889,3.375,4.3,0.8,1.0,0.6000000000000001,1.2000000000000002,-0.3333333333333335,0.42857142857142855
206,0,0,1,2,2,2,2,2,0.0,3,44,R_d9XR9XUJ15esBDX,11.0,10.0,6.0,3.125,4.0,4.222222222222221,4.125,3.2,0.0,0.8333333333333335,0.7999999999999998,1.0,2.0,0.0
207,0,0,1,2,0,2,2,2,1.0,4,46,R_dm4NgzVKNCxQIw1,11.0,15.0,8.0,4.5,4.5555555555555545,4.888888888888889,1.0,4.5,1.0,-0.3333333333333335,-0.5999999999999996,-0.6000000000000001,0.33333333333333304,-0.7142857142857143
208,0,0,0,2,2,0,0,2,1.0,3,35,R_pARRjiIWGR9QzRL,14.0,21.0,13.0,1.125,1.6666666666666667,5.0,2.0,1.9,0.0,0.3333333333333335,-0.3999999999999999,-0.40000000000000013,1.6666666666666665,-0.42857142857142855
209,0,0,1,0,0,0,2,2,1.0,3,27,R_pyeDS4EvE1k4qad,7.0,10.0,7.0,4.375,4.888888888888889,4.888888888888889,1.0,4.6,-1.0,-0.16666666666666652,1.0,1.5999999999999999,0.3333333333333335,0.14285714285714285
210,0,1,1,0,0,0,0,0,1.0,2,22,R_qzkYnOxE8U156dX,24.0,21.0,12.0,3.0,3.888888888888889,2.888888888888889,3.375,3.7,1.5999999999999996,1.333333333333334,0.9999999999999996,1.3999999999999995,2.0,0.7142857142857143
211,0,1,1,2,2,2,2,2,0.0,3,52,R_s53rLM3rnGMoa89,14.0,13.0,7.0,2.625,3.888888888888889,4.333333333333333,2.875,4.1,1.0,0.16666666666666652,1.7999999999999998,0.0,-1.3333333333333335,-0.42857142857142855
