,rationality,side,robot,feature,sub_scale,meaning,answers,userID,age,gender,education
250,half,left,red,GODSPEED1,S3,Likeability,0.8,R_5cHR7KRgL6TG6BP,33,male,<BA
251,half,left,red,GODSPEED1,S4,Perceived Intelligence,0.4,R_5cHR7KRgL6TG6BP,33,male,<BA
252,half,left,red,GODSPEED1,S5,Perceived Safety,0.0,R_5cHR7KRgL6TG6BP,33,male,<BA
253,rational,right,blue,GODSPEED2,S1,Anthropomorphism,0.25,R_5cHR7KRgL6TG6BP,33,male,<BA
254,rational,right,blue,GODSPEED2,S2,Animacy,0.0,R_5cHR7KRgL6TG6BP,33,male,<BA
255,rational,right,blue,GODSPEED2,S3,Likeability,0.8,R_5cHR7KRgL6TG6BP,33,male,<BA
256,rational,right,blue,GODSPEED2,S4,Perceived Intelligence,0.4,R_5cHR7KRgL6TG6BP,33,male,<BA
257,rational,right,blue,GODSPEED2,S5,Perceived Safety,0.0,R_5cHR7KRgL6TG6BP,33,male,<BA
258,half,left,red,r_preference,summary,Count (Normalized) participant chose this robot,0.0,R_5cHR7KRgL6TG6BP,33,male,<BA
259,rational,right,blue,r_preference,summary,Count (Normalized) participant chose this robot,1.0,R_5cHR7KRgL6TG6BP,33,male,<BA
260,rational,right,blue,q_preference,prefer,Which robot would you prefer?,2.0,R_5cHR7KRgL6TG6BP,33,male,<BA
261,rational,right,blue,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,2.0,R_5cHR7KRgL6TG6BP,33,male,<BA
262,rational,right,blue,q_preference,member,Which robot do you think will serve as a good jury member?,2.0,R_5cHR7KRgL6TG6BP,33,male,<BA
263,rational,right,blue,q_preference,analyst,Which robot do you think will be a better analyst?,2.0,R_5cHR7KRgL6TG6BP,33,male,<BA
264,rational,right,blue,q_preference,bartender,Which robot would you like as a bartender?,2.0,R_5cHR7KRgL6TG6BP,33,male,<BA
265,half,left,red,q_preference,summary,Count (Normalized) participant chose this robot,0.0,R_5cHR7KRgL6TG6BP,33,male,<BA
266,half,left,red,preference,average,,0.0,R_5cHR7KRgL6TG6BP,33,male,<BA
267,half,left,red,preference,std,,0.0,R_5cHR7KRgL6TG6BP,33,male,<BA
268,rational,right,blue,preference,average,,1.0,R_5cHR7KRgL6TG6BP,33,male,<BA
269,rational,right,blue,preference,std,,0.0,R_5cHR7KRgL6TG6BP,33,male,<BA
270,,,participant,NARS,S1,Situations and Interactions with Robots,0.5,R_22FSTkafmtA1lko,44,male,professional
271,,,participant,NARS,S2,Social Influence of Robots,0.2,R_22FSTkafmtA1lko,44,male,professional
272,,,participant,NARS,S3,Emotions in Interaction with Robots,0.3333333333333333,R_22FSTkafmtA1lko,44,male,professional
273,,,participant,BFI,S1,Extraversion,0.625,R_22FSTkafmtA1lko,44,male,professional
274,,,participant,BFI,S2,Agreeableness,0.5555555555555556,R_22FSTkafmtA1lko,44,male,professional
275,,,participant,BFI,S3,Conscientiousness,0.7222222222222222,R_22FSTkafmtA1lko,44,male,professional
276,,,participant,BFI,S4,Neuroticism,0.625,R_22FSTkafmtA1lko,44,male,professional
277,,,participant,BFI,S5,Openness,0.75,R_22FSTkafmtA1lko,44,male,professional
278,half,right,red,GODSPEED1,S1,Anthropomorphism,0.5,R_22FSTkafmtA1lko,44,male,professional
279,half,right,red,GODSPEED1,S2,Animacy,0.8333333333333334,R_22FSTkafmtA1lko,44,male,professional
280,half,right,red,GODSPEED1,S3,Likeability,0.6,R_22FSTkafmtA1lko,44,male,professional
281,half,right,red,GODSPEED1,S4,Perceived Intelligence,0.6,R_22FSTkafmtA1lko,44,male,professional
282,half,right,red,GODSPEED1,S5,Perceived Safety,0.6666666666666666,R_22FSTkafmtA1lko,44,male,professional
283,rational,left,blue,GODSPEED2,S1,Anthropomorphism,0.0,R_22FSTkafmtA1lko,44,male,professional
284,rational,left,blue,GODSPEED2,S2,Animacy,0.5555555555555556,R_22FSTkafmtA1lko,44,male,professional
285,rational,left,blue,GODSPEED2,S3,Likeability,0.6,R_22FSTkafmtA1lko,44,male,professional
286,rational,left,blue,GODSPEED2,S4,Perceived Intelligence,0.4,R_22FSTkafmtA1lko,44,male,professional
287,rational,left,blue,GODSPEED2,S5,Perceived Safety,0.0,R_22FSTkafmtA1lko,44,male,professional
288,half,right,red,r_preference,summary,Count (Normalized) participant chose this robot,0.0,R_22FSTkafmtA1lko,44,male,professional
289,rational,left,blue,r_preference,summary,Count (Normalized) participant chose this robot,1.0,R_22FSTkafmtA1lko,44,male,professional
290,rational,left,blue,q_preference,prefer,Which robot would you prefer?,2.0,R_22FSTkafmtA1lko,44,male,professional
291,rational,left,blue,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,2.0,R_22FSTkafmtA1lko,44,male,professional
292,rational,left,blue,q_preference,member,Which robot do you think will serve as a good jury member?,2.0,R_22FSTkafmtA1lko,44,male,professional
293,rational,left,blue,q_preference,analyst,Which robot do you think will be a better analyst?,2.0,R_22FSTkafmtA1lko,44,male,professional
294,rational,left,blue,q_preference,bartender,Which robot would you like as a bartender?,2.0,R_22FSTkafmtA1lko,44,male,professional
295,half,right,red,q_preference,summary,Count (Normalized) participant chose this robot,0.0,R_22FSTkafmtA1lko,44,male,professional
296,half,right,red,preference,average,,0.0,R_22FSTkafmtA1lko,44,male,professional
297,half,right,red,preference,std,,0.0,R_22FSTkafmtA1lko,44,male,professional
298,rational,left,blue,preference,average,,1.0,R_22FSTkafmtA1lko,44,male,professional
299,rational,left,blue,preference,std,,0.0,R_22FSTkafmtA1lko,44,male,professional
300,,,participant,NARS,S1,Situations and Interactions with Robots,0.0,R_PYBWyCicsAE42Pv,26,male,MA
301,,,participant,NARS,S2,Social Influence of Robots,0.8,R_PYBWyCicsAE42Pv,26,male,MA
302,,,participant,NARS,S3,Emotions in Interaction with Robots,0.3333333333333333,R_PYBWyCicsAE42Pv,26,male,MA
303,,,participant,BFI,S1,Extraversion,0.5625,R_PYBWyCicsAE42Pv,26,male,MA
304,,,participant,BFI,S2,Agreeableness,0.5555555555555556,R_PYBWyCicsAE42Pv,26,male,MA
305,,,participant,BFI,S3,Conscientiousness,0.7777777777777778,R_PYBWyCicsAE42Pv,26,male,MA
306,,,participant,BFI,S4,Neuroticism,0.5416666666666666,R_PYBWyCicsAE42Pv,26,male,MA
307,,,participant,BFI,S5,Openness,0.6,R_PYBWyCicsAE42Pv,26,male,MA
308,half,right,red,GODSPEED1,S1,Anthropomorphism,0.0,R_PYBWyCicsAE42Pv,26,male,MA
309,half,right,red,GODSPEED1,S2,Animacy,0.0,R_PYBWyCicsAE42Pv,26,male,MA
310,half,right,red,GODSPEED1,S3,Likeability,0.0,R_PYBWyCicsAE42Pv,26,male,MA
311,half,right,red,GODSPEED1,S4,Perceived Intelligence,0.0,R_PYBWyCicsAE42Pv,26,male,MA
312,half,right,red,GODSPEED1,S5,Perceived Safety,0.0,R_PYBWyCicsAE42Pv,26,male,MA
313,rational,left,blue,GODSPEED2,S1,Anthropomorphism,0.0,R_PYBWyCicsAE42Pv,26,male,MA
314,rational,left,blue,GODSPEED2,S2,Animacy,0.0,R_PYBWyCicsAE42Pv,26,male,MA
315,rational,left,blue,GODSPEED2,S3,Likeability,0.0,R_PYBWyCicsAE42Pv,26,male,MA
316,rational,left,blue,GODSPEED2,S4,Perceived Intelligence,0.0,R_PYBWyCicsAE42Pv,26,male,MA
317,rational,left,blue,GODSPEED2,S5,Perceived Safety,0.0,R_PYBWyCicsAE42Pv,26,male,MA
318,half,right,red,r_preference,summary,Count (Normalized) participant chose this robot,0.42857142857142855,R_PYBWyCicsAE42Pv,26,male,MA
319,rational,left,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.5714285714285714,R_PYBWyCicsAE42Pv,26,male,MA
320,half,right,red,q_preference,prefer,Which robot would you prefer?,1.0,R_PYBWyCicsAE42Pv,26,male,MA
321,half,right,red,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,1.0,R_PYBWyCicsAE42Pv,26,male,MA
322,half,right,red,q_preference,member,Which robot do you think will serve as a good jury member?,1.0,R_PYBWyCicsAE42Pv,26,male,MA
323,half,right,red,q_preference,analyst,Which robot do you think will be a better analyst?,1.0,R_PYBWyCicsAE42Pv,26,male,MA
324,half,right,red,q_preference,bartender,Which robot would you like as a bartender?,1.0,R_PYBWyCicsAE42Pv,26,male,MA
325,half,right,red,q_preference,summary,Count (Normalized) participant chose this robot,1.0,R_PYBWyCicsAE42Pv,26,male,MA
326,half,right,red,preference,average,,0.7142857142857143,R_PYBWyCicsAE42Pv,26,male,MA
327,half,right,red,preference,std,,0.4040610178208843,R_PYBWyCicsAE42Pv,26,male,MA
328,rational,left,blue,preference,average,,0.5714285714285714,R_PYBWyCicsAE42Pv,26,male,MA
329,rational,left,blue,preference,std,,0.0,R_PYBWyCicsAE42Pv,26,male,MA
330,,,participant,NARS,S1,Situations and Interactions with Robots,0.4444444444444445,R_2TnsysyJA578QCH,37,female,BA
331,,,participant,NARS,S2,Social Influence of Robots,0.5,R_2TnsysyJA578QCH,37,female,BA
332,,,participant,NARS,S3,Emotions in Interaction with Robots,0.3333333333333333,R_2TnsysyJA578QCH,37,female,BA
333,,,participant,BFI,S1,Extraversion,0.75,R_2TnsysyJA578QCH,37,female,BA
334,,,participant,BFI,S2,Agreeableness,0.5277777777777778,R_2TnsysyJA578QCH,37,female,BA
335,,,participant,BFI,S3,Conscientiousness,0.4444444444444444,R_2TnsysyJA578QCH,37,female,BA
336,,,participant,BFI,S4,Neuroticism,0.4583333333333333,R_2TnsysyJA578QCH,37,female,BA
337,,,participant,BFI,S5,Openness,0.6666666666666667,R_2TnsysyJA578QCH,37,female,BA
338,half,right,red,GODSPEED1,S1,Anthropomorphism,0.375,R_2TnsysyJA578QCH,37,female,BA
339,half,right,red,GODSPEED1,S2,Animacy,0.5,R_2TnsysyJA578QCH,37,female,BA
340,half,right,red,GODSPEED1,S3,Likeability,0.0,R_2TnsysyJA578QCH,37,female,BA
341,half,right,red,GODSPEED1,S4,Perceived Intelligence,0.4,R_2TnsysyJA578QCH,37,female,BA
342,half,right,red,GODSPEED1,S5,Perceived Safety,0.0,R_2TnsysyJA578QCH,37,female,BA
343,rational,left,blue,GODSPEED2,S1,Anthropomorphism,0.25,R_2TnsysyJA578QCH,37,female,BA
344,rational,left,blue,GODSPEED2,S2,Animacy,0.4444444444444445,R_2TnsysyJA578QCH,37,female,BA
345,rational,left,blue,GODSPEED2,S3,Likeability,0.8,R_2TnsysyJA578QCH,37,female,BA
346,rational,left,blue,GODSPEED2,S4,Perceived Intelligence,0.2,R_2TnsysyJA578QCH,37,female,BA
347,rational,left,blue,GODSPEED2,S5,Perceived Safety,0.0,R_2TnsysyJA578QCH,37,female,BA
348,half,right,red,r_preference,summary,Count (Normalized) participant chose this robot,0.2857142857142857,R_2TnsysyJA578QCH,37,female,BA
349,rational,left,blue,r_preference,summary,Count (Normalized) participant chose this robot,0.7142857142857143,R_2TnsysyJA578QCH,37,female,BA
350,rational,left,blue,q_preference,prefer,Which robot would you prefer?,2.0,R_2TnsysyJA578QCH,37,female,BA
351,rational,left,blue,q_preference,portfolio,Which robot would you trust to manage your investments portfolio?,2.0,R_2TnsysyJA578QCH,37,female,BA
352,rational,left,blue,q_preference,member,Which robot do you think will serve as a good jury member?,2.0,R_2TnsysyJA578QCH,37,female,BA
353,rational,left,blue,q_preference,analyst,Which robot do you think will be a better analyst?,2.0,R_2TnsysyJA578QCH,37,female,BA
354,rational,left,blue,q_preference,bartender,Which robot would you like as a bartender?,2.0,R_2TnsysyJA578QCH,37,female,BA
355,half,right,red,q_preference,summary,Count (Normalized) participant chose this robot,0.0,R_2TnsysyJA578QCH,37,female,BA
356,half,right,red,preference,average,,0.2857142857142857,R_2TnsysyJA578QCH,37,female,BA
357,half,right,red,preference,std,,0.0,R_2TnsysyJA578QCH,37,female,BA
358,rational,left,blue,preference,average,,0.7142857142857143,R_2TnsysyJA578QCH,37,female,BA
359,rational,left,blue,preference,std,,0.0,R_2TnsysyJA578QCH,37,female,BA
